source_file;sheet;galerie;section;month;metric;periodic_mm;cumulative_mm;date_last_in_month;date_last_before_month;date_last_cumulative;nb_dates_in_month;nb_dates_before_month
C:\data\11-CHANTIERS\BURE\10-ACTIVITES\Rapports d'activité\2025\250902-rapport mensuel septembre\1-tableaux\GGS\03_105-GGS_SMC_C007_PM005_25_09_30.xlsm;Déplacements;GGS;C007;2025-09;DPM bas gauche;-0.78;-7.08;30/09/2025;25/08/2025;30/09/2025;4;49
C:\data\11-CHANTIERS\BURE\10-ACTIVITES\Rapports d'activité\2025\250902-rapport mensuel septembre\1-tableaux\GGS\03_105-GGS_SMC_C007_PM005_25_09_30.xlsm;Déplacements;GGS;C007;2025-09;DH bas gauche;0.96;12.59;30/09/2025;25/08/2025;30/09/2025;4;49
C:\data\11-CHANTIERS\BURE\10-ACTIVITES\Rapports d'activité\2025\250902-rapport mensuel septembre\1-tableaux\GGS\03_105-GGS_SMC_C007_PM005_25_09_30.xlsm;Déplacements;GGS;C007;2025-09;DZ bas gauche;0.3;0.8;30/09/2025;25/08/2025;30/09/2025;4;49
C:\data\11-CHANTIERS\BURE\10-ACTIVITES\Rapports d'activité\2025\250902-rapport mensuel septembre\1-tableaux\GGS\03_105-GGS_SMC_C007_PM005_25_09_30.xlsm;Déplacements;GGS;C007;2025-09;DPM haut gauche;-0.48;-2.53;30/09/2025;25/08/2025;30/09/2025;4;49
C:\data\11-CHANTIERS\BURE\10-ACTIVITES\Rapports d'activité\2025\250902-rapport mensuel septembre\1-tableaux\GGS\03_105-GGS_SMC_C007_PM005_25_09_30.xlsm;Déplacements;GGS;C007;2025-09;DH haut gauche;0.33;8.86;30/09/2025;25/08/2025;30/09/2025;4;49
C:\data\11-CHANTIERS\BURE\10-ACTIVITES\Rapports d'activité\2025\250902-rapport mensuel septembre\1-tableaux\GGS\03_105-GGS_SMC_C007_PM005_25_09_30.xlsm;Déplacements;GGS;C007;2025-09;DZ haut gauche;-0.2;-4.5;30/09/2025;25/08/2025;30/09/2025;4;49
C:\data\11-CHANTIERS\BURE\10-ACTIVITES\Rapports d'activité\2025\250902-rapport mensuel septembre\1-tableaux\GGS\03_105-GGS_SMC_C007_PM005_25_09_30.xlsm;Déplacements;GGS;C007;2025-09;DPM centre haut;-1.73;-12.8;30/09/2025;25/08/2025;30/09/2025;4;49
C:\data\11-CHANTIERS\BURE\10-ACTIVITES\Rapports d'activité\2025\250902-rapport mensuel septembre\1-tableaux\GGS\03_105-GGS_SMC_C007_PM005_25_09_30.xlsm;Déplacements;GGS;C007;2025-09;DH centre haut;2.06;-15.02;30/09/2025;25/08/2025;30/09/2025;4;49
C:\data\11-CHANTIERS\BURE\10-ACTIVITES\Rapports d'activité\2025\250902-rapport mensuel septembre\1-tableaux\GGS\03_105-GGS_SMC_C007_PM005_25_09_30.xlsm;Déplacements;GGS;C007;2025-09;DZ centre haut;-2;-23.85;30/09/2025;25/08/2025;30/09/2025;4;49
C:\data\11-CHANTIERS\BURE\10-ACTIVITES\Rapports d'activité\2025\250902-rapport mensuel septembre\1-tableaux\GGS\03_105-GGS_SMC_C007_PM005_25_09_30.xlsm;Déplacements;GGS;C007;2025-09;DPM haut droit;;-3.13;;24/02/2025;24/02/2025;4;49
C:\data\11-CHANTIERS\BURE\10-ACTIVITES\Rapports d'activité\2025\250902-rapport mensuel septembre\1-tableaux\GGS\03_105-GGS_SMC_C007_PM005_25_09_30.xlsm;Déplacements;GGS;C007;2025-09;DH haut droit;;-5.82;;24/02/2025;24/02/2025;4;49
C:\data\11-CHANTIERS\BURE\10-ACTIVITES\Rapports d'activité\2025\250902-rapport mensuel septembre\1-tableaux\GGS\03_105-GGS_SMC_C007_PM005_25_09_30.xlsm;Déplacements;GGS;C007;2025-09;DZ haut droit;;-7.18;;24/02/2025;24/02/2025;4;49
C:\data\11-CHANTIERS\BURE\10-ACTIVITES\Rapports d'activité\2025\250902-rapport mensuel septembre\1-tableaux\GGS\03_105-GGS_SMC_C007_PM005_25_09_30.xlsm;Déplacements;GGS;C007;2025-09;DPM bas droit;-0.5;-3.11;30/09/2025;25/08/2025;30/09/2025;4;49
C:\data\11-CHANTIERS\BURE\10-ACTIVITES\Rapports d'activité\2025\250902-rapport mensuel septembre\1-tableaux\GGS\03_105-GGS_SMC_C007_PM005_25_09_30.xlsm;Déplacements;GGS;C007;2025-09;DH bas droit;-0.34;-13.81;30/09/2025;25/08/2025;30/09/2025;4;49
C:\data\11-CHANTIERS\BURE\10-ACTIVITES\Rapports d'activité\2025\250902-rapport mensuel septembre\1-tableaux\GGS\03_105-GGS_SMC_C007_PM005_25_09_30.xlsm;Déplacements;GGS;C007;2025-09;DZ bas droit;0.4;-7.8;30/09/2025;25/08/2025;30/09/2025;4;49
C:\data\11-CHANTIERS\BURE\10-ACTIVITES\Rapports d'activité\2025\250902-rapport mensuel septembre\1-tableaux\GGS\03_105-GGS_SMC_C007_PM005_25_09_30.xlsm;Déplacements;GGS;C007;2025-09;DZ centre haut x2;;;;;;;
"(interpolé)""";-4;-47.7;30/09/2025;25/08/2025;30/09/2025;4;49;;;;;
C:\data\11-CHANTIERS\BURE\10-ACTIVITES\Rapports d'activité\2025\250902-rapport mensuel septembre\1-tableaux\GGS\03_105-GGS_SMC_C007_PM005_25_09_30.xlsm;Déplacements;GGS;C007;2025-09;VITESSE EVOL DZ;;;;;;4;49
C:\data\11-CHANTIERS\BURE\10-ACTIVITES\Rapports d'activité\2025\250902-rapport mensuel septembre\1-tableaux\GGS\03_106-GGS_SMC_C020_PM005_25_09_30.xlsm;Déplacements;GGS;C020;2025-09;DPM bas gauche;;0;;04/04/2025;04/04/2025;5;25
C:\data\11-CHANTIERS\BURE\10-ACTIVITES\Rapports d'activité\2025\250902-rapport mensuel septembre\1-tableaux\GGS\03_106-GGS_SMC_C020_PM005_25_09_30.xlsm;Déplacements;GGS;C020;2025-09;DH bas gauche;;0;;04/04/2025;04/04/2025;5;25
C:\data\11-CHANTIERS\BURE\10-ACTIVITES\Rapports d'activité\2025\250902-rapport mensuel septembre\1-tableaux\GGS\03_106-GGS_SMC_C020_PM005_25_09_30.xlsm;Déplacements;GGS;C020;2025-09;DZ bas gauche;;0;;04/04/2025;04/04/2025;5;25
C:\data\11-CHANTIERS\BURE\10-ACTIVITES\Rapports d'activité\2025\250902-rapport mensuel septembre\1-tableaux\GGS\03_106-GGS_SMC_C020_PM005_25_09_30.xlsm;Déplacements;GGS;C020;2025-09;DPM inter gauche;-0.16;-1.85;30/09/2025;25/08/2025;30/09/2025;5;25
C:\data\11-CHANTIERS\BURE\10-ACTIVITES\Rapports d'activité\2025\250902-rapport mensuel septembre\1-tableaux\GGS\03_106-GGS_SMC_C020_PM005_25_09_30.xlsm;Déplacements;GGS;C020;2025-09;DH inter gauche;0.59;15.8;30/09/2025;25/08/2025;30/09/2025;5;25
C:\data\11-CHANTIERS\BURE\10-ACTIVITES\Rapports d'activité\2025\250902-rapport mensuel septembre\1-tableaux\GGS\03_106-GGS_SMC_C020_PM005_25_09_30.xlsm;Déplacements;GGS;C020;2025-09;DZ inter gauche;0.5;-10.1;30/09/2025;25/08/2025;30/09/2025;5;25
C:\data\11-CHANTIERS\BURE\10-ACTIVITES\Rapports d'activité\2025\250902-rapport mensuel septembre\1-tableaux\GGS\03_106-GGS_SMC_C020_PM005_25_09_30.xlsm;Déplacements;GGS;C020;2025-09;DPM haut gauche;-0.74;-1.61;30/09/2025;25/08/2025;30/09/2025;5;25
C:\data\11-CHANTIERS\BURE\10-ACTIVITES\Rapports d'activité\2025\250902-rapport mensuel septembre\1-tableaux\GGS\03_106-GGS_SMC_C020_PM005_25_09_30.xlsm;Déplacements;GGS;C020;2025-09;DH haut gauche;0.65;11.5;30/09/2025;25/08/2025;30/09/2025;5;25
C:\data\11-CHANTIERS\BURE\10-ACTIVITES\Rapports d'activité\2025\250902-rapport mensuel septembre\1-tableaux\GGS\03_106-GGS_SMC_C020_PM005_25_09_30.xlsm;Déplacements;GGS;C020;2025-09;DZ haut gauche;-0.2;-13.5;30/09/2025;25/08/2025;30/09/2025;5;25
C:\data\11-CHANTIERS\BURE\10-ACTIVITES\Rapports d'activité\2025\250902-rapport mensuel septembre\1-tableaux\GGS\03_106-GGS_SMC_C020_PM005_25_09_30.xlsm;Déplacements;GGS;C020;2025-09;DPM centre haut;0.63;16.14;30/09/2025;25/08/2025;30/09/2025;5;25
C:\data\11-CHANTIERS\BURE\10-ACTIVITES\Rapports d'activité\2025\250902-rapport mensuel septembre\1-tableaux\GGS\03_106-GGS_SMC_C020_PM005_25_09_30.xlsm;Déplacements;GGS;C020;2025-09;DH centre haut;0.3;6.31;30/09/2025;25/08/2025;30/09/2025;5;25
C:\data\11-CHANTIERS\BURE\10-ACTIVITES\Rapports d'activité\2025\250902-rapport mensuel septembre\1-tableaux\GGS\03_106-GGS_SMC_C020_PM005_25_09_30.xlsm;Déplacements;GGS;C020;2025-09;DZ centre haut;-3.4;-65.6;30/09/2025;25/08/2025;30/09/2025;5;25
C:\data\11-CHANTIERS\BURE\10-ACTIVITES\Rapports d'activité\2025\250902-rapport mensuel septembre\1-tableaux\GGS\03_106-GGS_SMC_C020_PM005_25_09_30.xlsm;Déplacements;GGS;C020;2025-09;DPM haut droit;;0.19;;29/07/2025;29/07/2025;5;25
C:\data\11-CHANTIERS\BURE\10-ACTIVITES\Rapports d'activité\2025\250902-rapport mensuel septembre\1-tableaux\GGS\03_106-GGS_SMC_C020_PM005_25_09_30.xlsm;Déplacements;GGS;C020;2025-09;DH haut droit;;-9.4;;29/07/2025;29/07/2025;5;25
C:\data\11-CHANTIERS\BURE\10-ACTIVITES\Rapports d'activité\2025\250902-rapport mensuel septembre\1-tableaux\GGS\03_106-GGS_SMC_C020_PM005_25_09_30.xlsm;Déplacements;GGS;C020;2025-09;DZ haut droit;;-5.6;;29/07/2025;29/07/2025;5;25
C:\data\11-CHANTIERS\BURE\10-ACTIVITES\Rapports d'activité\2025\250902-rapport mensuel septembre\1-tableaux\GGS\03_106-GGS_SMC_C020_PM005_25_09_30.xlsm;Déplacements;GGS;C020;2025-09;DPM inter droit;-0.48;-1.01;30/09/2025;25/08/2025;30/09/2025;5;25
C:\data\11-CHANTIERS\BURE\10-ACTIVITES\Rapports d'activité\2025\250902-rapport mensuel septembre\1-tableaux\GGS\03_106-GGS_SMC_C020_PM005_25_09_30.xlsm;Déplacements;GGS;C020;2025-09;DH inter droit;-2.76;-15.59;30/09/2025;25/08/2025;30/09/2025;5;25
C:\data\11-CHANTIERS\BURE\10-ACTIVITES\Rapports d'activité\2025\250902-rapport mensuel septembre\1-tableaux\GGS\03_106-GGS_SMC_C020_PM005_25_09_30.xlsm;Déplacements;GGS;C020;2025-09;DZ inter droit;0.1;-6.8;30/09/2025;25/08/2025;30/09/2025;5;25
C:\data\11-CHANTIERS\BURE\10-ACTIVITES\Rapports d'activité\2025\250902-rapport mensuel septembre\1-tableaux\GGS\03_106-GGS_SMC_C020_PM005_25_09_30.xlsm;Déplacements;GGS;C020;2025-09;DPM bas droit;;0;;04/04/2025;04/04/2025;5;25
C:\data\11-CHANTIERS\BURE\10-ACTIVITES\Rapports d'activité\2025\250902-rapport mensuel septembre\1-tableaux\GGS\03_106-GGS_SMC_C020_PM005_25_09_30.xlsm;Déplacements;GGS;C020;2025-09;DH bas droit;;0;;04/04/2025;04/04/2025;5;25
C:\data\11-CHANTIERS\BURE\10-ACTIVITES\Rapports d'activité\2025\250902-rapport mensuel septembre\1-tableaux\GGS\03_106-GGS_SMC_C020_PM005_25_09_30.xlsm;Déplacements;GGS;C020;2025-09;DZ bas droit;;0;;04/04/2025;04/04/2025;5;25
C:\data\11-CHANTIERS\BURE\10-ACTIVITES\Rapports d'activité\2025\250902-rapport mensuel septembre\1-tableaux\GGS\03_106-GGS_SMC_C020_PM005_25_09_30.xlsm;Déplacements;GGS;C020;2025-09;DZ centre haut x2;-6.8;-131.2;30/09/2025;25/08/2025;30/09/2025;5;25
C:\data\11-CHANTIERS\BURE\10-ACTIVITES\Rapports d'activité\2025\250902-rapport mensuel septembre\1-tableaux\GGS\03_107-GGS_SMC_C031_PM024_25_09_30.xlsm;Déplacements;GGS;C031;2025-09;DPM bas gauche;;0;;25/06/2025;25/06/2025;5;14
C:\data\11-CHANTIERS\BURE\10-ACTIVITES\Rapports d'activité\2025\250902-rapport mensuel septembre\1-tableaux\GGS\03_107-GGS_SMC_C031_PM024_25_09_30.xlsm;Déplacements;GGS;C031;2025-09;DH bas gauche;;0;;25/06/2025;25/06/2025;5;14
C:\data\11-CHANTIERS\BURE\10-ACTIVITES\Rapports d'activité\2025\250902-rapport mensuel septembre\1-tableaux\GGS\03_107-GGS_SMC_C031_PM024_25_09_30.xlsm;Déplacements;GGS;C031;2025-09;DZ bas gauche;;0;;25/06/2025;25/06/2025;5;14
C:\data\11-CHANTIERS\BURE\10-ACTIVITES\Rapports d'activité\2025\250902-rapport mensuel septembre\1-tableaux\GGS\03_107-GGS_SMC_C031_PM024_25_09_30.xlsm;Déplacements;GGS;C031;2025-09;DPM inter gauche;-0.99;-2.55;30/09/2025;25/08/2025;30/09/2025;5;14
C:\data\11-CHANTIERS\BURE\10-ACTIVITES\Rapports d'activité\2025\250902-rapport mensuel septembre\1-tableaux\GGS\03_107-GGS_SMC_C031_PM024_25_09_30.xlsm;Déplacements;GGS;C031;2025-09;DH inter gauche;8.04;26.29;30/09/2025;25/08/2025;30/09/2025;5;14
C:\data\11-CHANTIERS\BURE\10-ACTIVITES\Rapports d'activité\2025\250902-rapport mensuel septembre\1-tableaux\GGS\03_107-GGS_SMC_C031_PM024_25_09_30.xlsm;Déplacements;GGS;C031;2025-09;DZ inter gauche;-3.4;-11.7;30/09/2025;25/08/2025;30/09/2025;5;14
C:\data\11-CHANTIERS\BURE\10-ACTIVITES\Rapports d'activité\2025\250902-rapport mensuel septembre\1-tableaux\GGS\03_107-GGS_SMC_C031_PM024_25_09_30.xlsm;Déplacements;GGS;C031;2025-09;DPM haut gauche;-0.13;-0.46;30/09/2025;25/08/2025;30/09/2025;5;14
C:\data\11-CHANTIERS\BURE\10-ACTIVITES\Rapports d'activité\2025\250902-rapport mensuel septembre\1-tableaux\GGS\03_107-GGS_SMC_C031_PM024_25_09_30.xlsm;Déplacements;GGS;C031;2025-09;DH haut gauche;1.7;5.96;30/09/2025;25/08/2025;30/09/2025;5;14
C:\data\11-CHANTIERS\BURE\10-ACTIVITES\Rapports d'activité\2025\250902-rapport mensuel septembre\1-tableaux\GGS\03_107-GGS_SMC_C031_PM024_25_09_30.xlsm;Déplacements;GGS;C031;2025-09;DZ haut gauche;-2.7;-12;30/09/2025;25/08/2025;30/09/2025;5;14
C:\data\11-CHANTIERS\BURE\10-ACTIVITES\Rapports d'activité\2025\250902-rapport mensuel septembre\1-tableaux\GGS\03_107-GGS_SMC_C031_PM024_25_09_30.xlsm;Déplacements;GGS;C031;2025-09;DPM centre haut;-2.05;-7.14;30/09/2025;25/08/2025;30/09/2025;5;14
C:\data\11-CHANTIERS\BURE\10-ACTIVITES\Rapports d'activité\2025\250902-rapport mensuel septembre\1-tableaux\GGS\03_107-GGS_SMC_C031_PM024_25_09_30.xlsm;Déplacements;GGS;C031;2025-09;DH centre haut;0.37;0.64;30/09/2025;25/08/2025;30/09/2025;5;14
C:\data\11-CHANTIERS\BURE\10-ACTIVITES\Rapports d'activité\2025\250902-rapport mensuel septembre\1-tableaux\GGS\03_107-GGS_SMC_C031_PM024_25_09_30.xlsm;Déplacements;GGS;C031;2025-09;DZ centre haut;-3.7;-15.7;30/09/2025;25/08/2025;30/09/2025;5;14
C:\data\11-CHANTIERS\BURE\10-ACTIVITES\Rapports d'activité\2025\250902-rapport mensuel septembre\1-tableaux\GGS\03_107-GGS_SMC_C031_PM024_25_09_30.xlsm;Déplacements;GGS;C031;2025-09;DPM haut droit;-1.35;-2.53;30/09/2025;25/08/2025;30/09/2025;5;14
C:\data\11-CHANTIERS\BURE\10-ACTIVITES\Rapports d'activité\2025\250902-rapport mensuel septembre\1-tableaux\GGS\03_107-GGS_SMC_C031_PM024_25_09_30.xlsm;Déplacements;GGS;C031;2025-09;DH haut droit;-3.72;-10.89;30/09/2025;25/08/2025;30/09/2025;5;14
C:\data\11-CHANTIERS\BURE\10-ACTIVITES\Rapports d'activité\2025\250902-rapport mensuel septembre\1-tableaux\GGS\03_107-GGS_SMC_C031_PM024_25_09_30.xlsm;Déplacements;GGS;C031;2025-09;DZ haut droit;-3.3;-12.1;30/09/2025;25/08/2025;30/09/2025;5;14
C:\data\11-CHANTIERS\BURE\10-ACTIVITES\Rapports d'activité\2025\250902-rapport mensuel septembre\1-tableaux\GGS\03_107-GGS_SMC_C031_PM024_25_09_30.xlsm;Déplacements;GGS;C031;2025-09;DPM inter droit;-3.37;-10.39;30/09/2025;25/08/2025;30/09/2025;5;14
C:\data\11-CHANTIERS\BURE\10-ACTIVITES\Rapports d'activité\2025\250902-rapport mensuel septembre\1-tableaux\GGS\03_107-GGS_SMC_C031_PM024_25_09_30.xlsm;Déplacements;GGS;C031;2025-09;DH inter droit;-6.98;-21.5;30/09/2025;25/08/2025;30/09/2025;5;14
C:\data\11-CHANTIERS\BURE\10-ACTIVITES\Rapports d'activité\2025\250902-rapport mensuel septembre\1-tableaux\GGS\03_107-GGS_SMC_C031_PM024_25_09_30.xlsm;Déplacements;GGS;C031;2025-09;DZ inter droit;-7.7;-19.9;30/09/2025;25/08/2025;30/09/2025;5;14
C:\data\11-CHANTIERS\BURE\10-ACTIVITES\Rapports d'activité\2025\250902-rapport mensuel septembre\1-tableaux\GGS\03_107-GGS_SMC_C031_PM024_25_09_30.xlsm;Déplacements;GGS;C031;2025-09;DPM bas droit;;0;;25/06/2025;25/06/2025;5;14
C:\data\11-CHANTIERS\BURE\10-ACTIVITES\Rapports d'activité\2025\250902-rapport mensuel septembre\1-tableaux\GGS\03_107-GGS_SMC_C031_PM024_25_09_30.xlsm;Déplacements;GGS;C031;2025-09;DH bas droit;;0;;25/06/2025;25/06/2025;5;14
C:\data\11-CHANTIERS\BURE\10-ACTIVITES\Rapports d'activité\2025\250902-rapport mensuel septembre\1-tableaux\GGS\03_107-GGS_SMC_C031_PM024_25_09_30.xlsm;Déplacements;GGS;C031;2025-09;DZ bas droit;;0;;25/06/2025;25/06/2025;5;14
C:\data\11-CHANTIERS\BURE\10-ACTIVITES\Rapports d'activité\2025\250902-rapport mensuel septembre\1-tableaux\GGS\03_107-GGS_SMC_C031_PM024_25_09_30.xlsm;Déplacements;GGS;C031;2025-09;DZ centre haut x2;-7.4;-31.4;30/09/2025;25/08/2025;30/09/2025;5;14
C:\data\11-CHANTIERS\BURE\10-ACTIVITES\Rapports d'activité\2025\250902-rapport mensuel septembre\1-tableaux\GHA\04_301-GVA_SMC_C105_C106_25_09_22.xlsm;Déplacements;GVA;C105;2025-09;DPM bas gauche;0.33;0.37;22/09/2025;18/08/2025;22/09/2025;3;60
C:\data\11-CHANTIERS\BURE\10-ACTIVITES\Rapports d'activité\2025\250902-rapport mensuel septembre\1-tableaux\GHA\04_301-GVA_SMC_C105_C106_25_09_22.xlsm;Déplacements;GVA;C105;2025-09;DH bas gauche;0.48;2.14;22/09/2025;18/08/2025;22/09/2025;3;60
C:\data\11-CHANTIERS\BURE\10-ACTIVITES\Rapports d'activité\2025\250902-rapport mensuel septembre\1-tableaux\GHA\04_301-GVA_SMC_C105_C106_25_09_22.xlsm;Déplacements;GVA;C105;2025-09;DZ bas gauche;0.5;0.91;22/09/2025;18/08/2025;22/09/2025;3;60
C:\data\11-CHANTIERS\BURE\10-ACTIVITES\Rapports d'activité\2025\250902-rapport mensuel septembre\1-tableaux\GHA\04_301-GVA_SMC_C105_C106_25_09_22.xlsm;Déplacements;GVA;C105;2025-09;DPM haut gauche;0.91;-3.74;22/09/2025;18/08/2025;22/09/2025;3;60
C:\data\11-CHANTIERS\BURE\10-ACTIVITES\Rapports d'activité\2025\250902-rapport mensuel septembre\1-tableaux\GHA\04_301-GVA_SMC_C105_C106_25_09_22.xlsm;Déplacements;GVA;C105;2025-09;DH haut gauche;0.42;13.93;22/09/2025;18/08/2025;22/09/2025;3;60
C:\data\11-CHANTIERS\BURE\10-ACTIVITES\Rapports d'activité\2025\250902-rapport mensuel septembre\1-tableaux\GHA\04_301-GVA_SMC_C105_C106_25_09_22.xlsm;Déplacements;GVA;C105;2025-09;DZ haut gauche;0.6;0.4;22/09/2025;18/08/2025;22/09/2025;3;60
C:\data\11-CHANTIERS\BURE\10-ACTIVITES\Rapports d'activité\2025\250902-rapport mensuel septembre\1-tableaux\GHA\04_301-GVA_SMC_C105_C106_25_09_22.xlsm;Déplacements;GVA;C105;2025-09;DPM centre haut;0.68;-20.96;22/09/2025;18/08/2025;22/09/2025;3;60
C:\data\11-CHANTIERS\BURE\10-ACTIVITES\Rapports d'activité\2025\250902-rapport mensuel septembre\1-tableaux\GHA\04_301-GVA_SMC_C105_C106_25_09_22.xlsm;Déplacements;GVA;C105;2025-09;DH centre haut;0.43;1.65;22/09/2025;18/08/2025;22/09/2025;3;60
C:\data\11-CHANTIERS\BURE\10-ACTIVITES\Rapports d'activité\2025\250902-rapport mensuel septembre\1-tableaux\GHA\04_301-GVA_SMC_C105_C106_25_09_22.xlsm;Déplacements;GVA;C105;2025-09;DZ centre haut;-1;-57.3;22/09/2025;18/08/2025;22/09/2025;3;60
C:\data\11-CHANTIERS\BURE\10-ACTIVITES\Rapports d'activité\2025\250902-rapport mensuel septembre\1-tableaux\GHA\04_301-GVA_SMC_C105_C106_25_09_22.xlsm;Déplacements;GVA;C105;2025-09;DPM haut droit;1.03;-0.37;22/09/2025;18/08/2025;22/09/2025;3;60
C:\data\11-CHANTIERS\BURE\10-ACTIVITES\Rapports d'activité\2025\250902-rapport mensuel septembre\1-tableaux\GHA\04_301-GVA_SMC_C105_C106_25_09_22.xlsm;Déplacements;GVA;C105;2025-09;DH haut droit;0.15;-13.41;22/09/2025;18/08/2025;22/09/2025;3;60
C:\data\11-CHANTIERS\BURE\10-ACTIVITES\Rapports d'activité\2025\250902-rapport mensuel septembre\1-tableaux\GHA\04_301-GVA_SMC_C105_C106_25_09_22.xlsm;Déplacements;GVA;C105;2025-09;DZ haut droit;-0.6;1.8;22/09/2025;18/08/2025;22/09/2025;3;60
C:\data\11-CHANTIERS\BURE\10-ACTIVITES\Rapports d'activité\2025\250902-rapport mensuel septembre\1-tableaux\GHA\04_301-GVA_SMC_C105_C106_25_09_22.xlsm;Déplacements;GVA;C105;2025-09;DPM bas droit;0.83;0.78;22/09/2025;23/07/2025;22/09/2025;3;60
C:\data\11-CHANTIERS\BURE\10-ACTIVITES\Rapports d'activité\2025\250902-rapport mensuel septembre\1-tableaux\GHA\04_301-GVA_SMC_C105_C106_25_09_22.xlsm;Déplacements;GVA;C105;2025-09;DH bas droit;-0.83;-4.92;22/09/2025;23/07/2025;22/09/2025;3;60
C:\data\11-CHANTIERS\BURE\10-ACTIVITES\Rapports d'activité\2025\250902-rapport mensuel septembre\1-tableaux\GHA\04_301-GVA_SMC_C105_C106_25_09_22.xlsm;Déplacements;GVA;C105;2025-09;DZ bas droit;0.5;2.09;22/09/2025;23/07/2025;22/09/2025;3;60
C:\data\11-CHANTIERS\BURE\10-ACTIVITES\Rapports d'activité\2025\250902-rapport mensuel septembre\1-tableaux\GHA\04_301-GVA_SMC_C105_C106_25_09_22.xlsm;Déplacements;GVA;C105;2025-09;DZ centre haut x2;;;;;;;
"(interpolé)""";-2;-114.6;22/09/2025;18/08/2025;22/09/2025;3;60;;;;;
C:\data\11-CHANTIERS\BURE\10-ACTIVITES\Rapports d'activité\2025\250902-rapport mensuel septembre\1-tableaux\GHA\04_301-GVA_SMC_C105_C106_25_09_22.xlsm;Déplacements;GVA;C105;2025-09;VITESSE EVOL DZ;;;;;;3;60
C:\data\11-CHANTIERS\BURE\10-ACTIVITES\Rapports d'activité\2025\250902-rapport mensuel septembre\1-tableaux\GHA\04_302-GHA_SMC_C04_C05_25_09_22.xlsm;Déplacements;GHA;C04;2025-09;DPM bas gauche;1.54;1.38;22/09/2025;18/08/2025;22/09/2025;3;69
C:\data\11-CHANTIERS\BURE\10-ACTIVITES\Rapports d'activité\2025\250902-rapport mensuel septembre\1-tableaux\GHA\04_302-GHA_SMC_C04_C05_25_09_22.xlsm;Déplacements;GHA;C04;2025-09;DH bas gauche;-0.83;1.53;22/09/2025;18/08/2025;22/09/2025;3;69
C:\data\11-CHANTIERS\BURE\10-ACTIVITES\Rapports d'activité\2025\250902-rapport mensuel septembre\1-tableaux\GHA\04_302-GHA_SMC_C04_C05_25_09_22.xlsm;Déplacements;GHA;C04;2025-09;DZ bas gauche;-0.2;0.1;22/09/2025;18/08/2025;22/09/2025;3;69
C:\data\11-CHANTIERS\BURE\10-ACTIVITES\Rapports d'activité\2025\250902-rapport mensuel septembre\1-tableaux\GHA\04_302-GHA_SMC_C04_C05_25_09_22.xlsm;Déplacements;GHA;C04;2025-09;DPM inter gauche;1.42;5.47;22/09/2025;18/08/2025;22/09/2025;3;69
C:\data\11-CHANTIERS\BURE\10-ACTIVITES\Rapports d'activité\2025\250902-rapport mensuel septembre\1-tableaux\GHA\04_302-GHA_SMC_C04_C05_25_09_22.xlsm;Déplacements;GHA;C04;2025-09;DH inter gauche;-0.55;23.16;22/09/2025;18/08/2025;22/09/2025;3;69
C:\data\11-CHANTIERS\BURE\10-ACTIVITES\Rapports d'activité\2025\250902-rapport mensuel septembre\1-tableaux\GHA\04_302-GHA_SMC_C04_C05_25_09_22.xlsm;Déplacements;GHA;C04;2025-09;DZ inter gauche;0.3;-13.33;22/09/2025;18/08/2025;22/09/2025;3;69
C:\data\11-CHANTIERS\BURE\10-ACTIVITES\Rapports d'activité\2025\250902-rapport mensuel septembre\1-tableaux\GHA\04_302-GHA_SMC_C04_C05_25_09_22.xlsm;Déplacements;GHA;C04;2025-09;DPM haut gauche;0.59;7.17;22/09/2025;18/08/2025;22/09/2025;3;69
C:\data\11-CHANTIERS\BURE\10-ACTIVITES\Rapports d'activité\2025\250902-rapport mensuel septembre\1-tableaux\GHA\04_302-GHA_SMC_C04_C05_25_09_22.xlsm;Déplacements;GHA;C04;2025-09;DH haut gauche;0.16;26.62;22/09/2025;18/08/2025;22/09/2025;3;69
C:\data\11-CHANTIERS\BURE\10-ACTIVITES\Rapports d'activité\2025\250902-rapport mensuel septembre\1-tableaux\GHA\04_302-GHA_SMC_C04_C05_25_09_22.xlsm;Déplacements;GHA;C04;2025-09;DZ haut gauche;-0.3;-20.85;22/09/2025;18/08/2025;22/09/2025;3;69
C:\data\11-CHANTIERS\BURE\10-ACTIVITES\Rapports d'activité\2025\250902-rapport mensuel septembre\1-tableaux\GHA\04_302-GHA_SMC_C04_C05_25_09_22.xlsm;Déplacements;GHA;C04;2025-09;DPM centre haut;0.48;44.67;22/09/2025;18/08/2025;22/09/2025;3;69
C:\data\11-CHANTIERS\BURE\10-ACTIVITES\Rapports d'activité\2025\250902-rapport mensuel septembre\1-tableaux\GHA\04_302-GHA_SMC_C04_C05_25_09_22.xlsm;Déplacements;GHA;C04;2025-09;DH centre haut;-0.55;9.74;22/09/2025;18/08/2025;22/09/2025;3;69
C:\data\11-CHANTIERS\BURE\10-ACTIVITES\Rapports d'activité\2025\250902-rapport mensuel septembre\1-tableaux\GHA\04_302-GHA_SMC_C04_C05_25_09_22.xlsm;Déplacements;GHA;C04;2025-09;DZ centre haut;-1.5;-79.1;22/09/2025;18/08/2025;22/09/2025;3;69
