H;V;PM
-4.006;0.644;52.015
-4.303;1.941;52.185
-4.305;1.881;52.187
-4.069;0.789;52.048
-4.181;2.660;52.111
-4.144;2.746;52.076
-4.142;1.241;52.074
-4.129;1.147;52.062
-4.153;1.238;52.074
-4.260;2.423;52.134
-4.199;1.370;52.097
-4.315;2.160;52.162
-4.011;0.259;51.981
-4.281;2.341;52.135
-4.337;2.080;52.159
-4.330;1.585;52.148
-4.286;1.510;52.122
-4.178;1.181;52.059
-4.264;1.439;52.102
-4.189;1.117;52.057
-4.273;2.488;52.103
-4.139;3.061;52.022
-4.141;0.761;52.025
-4.320;2.282;52.124
-4.149;3.176;52.014
-4.310;2.381;52.105
-4.244;2.640;52.061
-4.177;2.780;52.021
-4.096;0.542;51.977
-4.098;0.343;51.974
-4.389;1.980;52.132
-4.397;1.688;52.137
-4.098;0.490;51.968
-4.409;1.599;52.130
-4.230;1.041;52.025
-4.288;1.368;52.056
-4.224;0.883;52.015
-4.251;1.179;52.026
-4.161;0.582;51.976
-4.218;0.782;52.002
-4.428;1.883;52.117
-4.157;0.481;51.964
-4.361;1.442;52.074
-4.181;3.082;51.971
-4.292;1.289;52.032
-4.356;2.382;52.061
-4.222;2.759;51.978
-4.398;2.273;52.071
-4.345;1.381;52.038
-4.401;2.301;52.060
-4.310;2.619;52.008
-4.186;0.441;51.941
-4.188;0.342;51.939
-4.247;0.681;51.969
-4.185;0.284;51.928
-4.242;0.582;51.957
-4.207;2.968;51.929
-4.442;1.504;52.058
-4.240;0.484;51.949
-4.222;2.982;51.928
-4.496;1.861;52.077
-4.447;2.230;52.047
-4.319;0.943;51.978
-4.228;0.344;51.929
-4.454;2.291;52.021
-4.487;2.177;52.029
-4.319;2.659;51.935
-4.350;0.883;51.951
-4.363;2.595;51.955
-4.522;1.982;52.040
-4.433;1.385;51.991
-4.287;0.343;51.912
-4.286;2.848;51.899
-4.279;0.243;51.897
-4.568;1.742;52.045
-4.339;0.583;51.924
-4.426;2.483;51.965
-4.507;1.522;52.007
-4.415;1.005;51.953
-4.416;2.529;51.951
-4.583;1.684;52.033
-4.489;1.451;51.984
-4.309;0.260;51.888
-4.473;2.390;51.967
-4.550;2.082;52.006
-4.403;0.881;51.926
-4.325;0.197;51.884
-4.460;1.242;51.951
-4.404;0.443;51.913
-4.405;0.378;51.914
-4.358;2.681;51.882
-4.446;0.947;51.919
-4.421;2.570;51.902
-4.586;1.603;51.987
-4.464;2.502;51.917
-4.591;1.981;51.980
-4.490;1.004;51.921
-4.371;0.183;51.859
-4.544;2.283;51.944
-4.574;2.142;51.959
-4.516;1.288;51.926
-4.593;2.099;51.963
-4.619;1.948;51.967
-4.470;2.536;51.883
-4.560;1.443;51.925
-4.554;1.183;51.919
-4.550;1.349;51.911
-4.486;0.785;51.875
-4.516;2.461;51.887
-4.491;0.883;51.876
-4.487;0.690;51.872
-4.654;1.683;51.943
-4.540;0.983;51.883
-4.478;0.244;51.852
-4.381;0.129;51.796
-4.574;2.377;51.880
-4.608;1.183;51.893
-4.524;0.442;51.852
-4.549;0.543;51.861
-4.533;0.353;51.853
-4.630;2.162;51.898
-4.690;1.723;51.928
-4.677;1.995;51.919
-4.707;1.749;51.928
-4.600;1.043;51.872
-4.586;0.544;51.844
-4.638;1.384;51.861
-4.583;0.384;51.834
-4.626;0.945;51.838
-4.625;0.685;51.834
-4.627;0.891;51.831
-4.608;0.800;51.818
-4.528;0.024;51.781
-4.685;2.092;51.845
-4.711;1.992;51.855
-4.701;1.084;51.851
-4.737;1.886;51.866
-4.726;1.584;51.858
-4.550;0.005;51.770
-4.688;0.943;51.827
-4.744;1.144;51.850
-4.599;0.040;51.776
-4.739;1.244;51.839
-4.726;1.385;51.814
-4.721;2.083;51.801
-4.600;0.784;51.742
-4.717;0.546;51.791
-4.740;0.745;51.799
-4.739;0.684;51.797
-4.678;0.282;51.762
-4.758;1.978;51.793
-4.790;1.284;51.806
-4.810;1.801;51.813
-4.757;1.986;51.785
-4.758;0.747;51.786
-4.837;1.144;51.814
-4.837;0.944;51.813
-4.691;0.145;51.737
-4.810;1.880;51.770
-4.818;0.684;51.772
-4.813;0.624;51.760
-4.837;0.608;51.756
-4.799;0.386;51.735
-4.878;1.488;51.760
-4.916;0.685;51.749
-4.848;0.245;51.699
-4.907;1.360;51.721
-4.921;0.414;51.716
-4.941;1.525;51.716
-4.937;1.285;51.711
-4.942;1.348;51.709
-4.969;0.584;51.719
-4.956;1.447;51.701
-4.965;0.389;51.697
-4.955;1.344;51.689
-5.011;0.887;51.713
-4.900;0.184;51.666
-5.008;0.984;51.707
-4.857;0.053;51.640
-4.971;1.245;51.678
-4.994;1.181;51.684
-5.024;1.102;51.694
-4.933;0.168;51.651
-4.980;0.248;51.657
-5.039;1.086;51.679
-5.065;0.845;51.690
-5.030;1.125;51.673
-5.063;0.946;51.681
-5.023;0.309;51.659
-5.045;0.348;51.660
4.442;-0.010;52.198
4.438;0.038;52.213
4.270;-0.107;52.113
4.425;0.051;52.230
4.246;-0.114;52.118
4.407;0.156;52.264
4.416;0.238;52.291
4.353;0.064;52.259
4.382;0.185;52.285
4.184;-0.112;52.146
4.284;-0.060;52.223
4.398;0.288;52.336
4.202;-0.077;52.207
4.349;0.378;52.318
4.412;0.359;52.371
4.311;0.140;52.300
4.308;0.083;52.298
4.327;0.251;52.340
4.128;-0.089;52.202
4.234;-0.045;52.287
4.411;0.537;52.421
4.244;0.040;52.312
4.358;0.391;52.415
4.154;-0.060;52.268
4.253;0.138;52.343
4.362;0.538;52.438
4.255;0.207;52.360
4.056;-0.092;52.222
4.340;0.670;52.437
4.269;0.279;52.391
4.278;0.357;52.420
4.329;0.736;52.466
4.285;0.438;52.440
4.189;0.086;52.369
4.296;0.537;52.464
4.202;0.238;52.402
4.094;-0.045;52.321
4.210;0.317;52.431
4.216;0.378;52.450
4.115;0.026;52.380
4.127;0.200;52.409
4.233;0.571;52.494
4.279;0.901;52.534
4.124;0.097;52.412
4.245;0.636;52.517
4.287;0.937;52.556
4.138;0.277;52.438
4.251;0.736;52.542
4.147;0.398;52.465
4.151;0.455;52.474
4.047;-0.015;52.391
3.930;-0.028;52.307
4.262;0.935;52.579
4.262;0.893;52.582
3.995;-0.039;52.376
11.326;10.846;53.673
4.406;-0.055;52.184
4.337;-0.080;52.159
4.356;-0.028;52.221
4.429;0.433;52.403
4.265;-0.084;52.170
4.362;0.427;52.351
4.361;0.478;52.440
4.304;0.677;52.475
4.306;0.701;52.489
4.306;0.885;52.531
4.295;0.778;52.515
4.193;0.157;52.379
4.161;-0.020;52.340
4.277;1.030;52.561
4.225;0.483;52.472
4.236;0.976;52.596
4.121;0.164;52.396
4.209;1.229;52.636
4.052;0.031;52.411
4.012;-0.052;52.336
4.062;0.130;52.441
4.203;1.675;52.744
4.141;0.933;52.659
4.154;1.334;52.695
3.994;0.199;52.469
4.030;0.529;52.548
4.114;1.928;52.721
4.043;0.590;52.601
4.106;1.291;52.734
4.087;1.173;52.708
3.972;0.272;52.485
4.083;0.836;52.708
4.106;1.472;52.762
4.116;1.675;52.787
4.114;1.534;52.783
3.883;-0.051;52.374
3.979;0.551;52.613
4.034;1.893;52.771
4.036;1.426;52.776
3.861;-0.031;52.428
4.026;1.134;52.762
4.048;1.694;52.810
3.995;2.176;52.710
4.048;1.533;52.817
3.875;0.374;52.544
3.872;0.077;52.538
3.954;1.995;52.758
3.961;1.932;52.778
3.975;1.734;52.824
3.979;1.674;52.833
3.900;2.334;52.705
3.800;0.295;52.557
3.699;-0.084;52.353
3.825;0.478;52.625
3.843;2.568;52.673
3.876;2.193;52.753
3.910;1.034;52.844
3.914;1.658;52.856
3.859;2.273;52.752
3.889;1.635;52.833
3.782;2.667;52.670
3.826;2.134;52.782
3.767;2.692;52.663
3.799;2.434;52.747
3.809;2.274;52.775
3.800;0.646;52.758
3.766;2.628;52.700
3.770;0.592;52.713
3.846;0.972;52.882
3.847;1.134;52.889
3.729;2.749;52.640
3.792;1.549;52.854
3.676;0.234;52.604
3.818;1.526;52.922
3.758;0.749;52.840
3.751;2.232;52.830
3.762;1.973;52.854
3.789;1.372;52.922
3.789;1.033;52.921
3.783;0.933;52.915
3.752;2.033;52.857
3.754;1.494;52.882
3.705;2.369;52.832
3.560;-0.032;52.514
3.586;2.894;52.579
3.608;0.078;52.632
3.686;2.333;52.851
3.708;1.833;52.906
3.698;0.788;52.886
3.721;1.033;52.944
3.665;2.273;52.884
3.547;0.315;52.674
3.545;0.136;52.670
3.565;0.474;52.727
3.563;2.735;52.727
3.578;0.545;52.765
3.595;2.594;52.806
3.608;0.686;52.839
3.599;2.570;52.821
3.655;0.932;52.966
3.622;0.752;52.890
3.648;2.183;52.954
3.645;1.769;52.946
3.642;1.673;52.939
3.647;1.424;52.951
3.660;1.133;52.989
3.648;1.832;52.967
3.388;-0.092;52.453
3.459;2.928;52.646
3.437;2.968;52.600
3.491;0.437;52.730
3.585;0.932;52.982
3.576;0.862;52.961
3.555;2.411;52.917
3.588;1.171;53.003
3.416;0.006;52.642
3.539;2.365;52.957
3.501;0.707;52.880
3.391;0.034;52.670
3.410;2.891;52.718
3.418;0.235;52.741
3.443;0.547;52.808
3.486;2.532;52.914
3.528;1.992;53.036
3.526;1.872;53.031
3.509;1.532;52.992
3.519;1.332;53.015
3.344;3.036;52.622
3.339;2.947;52.725
3.333;0.089;52.715
3.277;3.375;52.590
3.355;2.874;52.785
3.379;0.592;52.846
3.444;1.588;53.013
3.452;1.431;53.032
3.451;1.371;53.036
3.467;2.192;53.081
3.465;2.032;53.078
3.242;3.397;52.626
3.266;3.134;52.694
3.178;-0.131;52.490
3.308;0.556;52.842
3.286;0.335;52.788
3.322;2.775;52.888
3.320;0.627;52.885
3.378;1.592;53.039
3.383;1.169;53.051
3.391;2.330;53.084
3.404;2.230;53.118
3.333;0.774;52.966
3.331;1.031;53.037
3.117;-0.132;52.522
3.224;0.433;52.823
3.218;0.353;52.807
3.323;1.470;53.094
3.332;2.289;53.123
3.343;2.170;53.152
3.183;3.214;52.766
3.201;3.050;52.821
3.146;0.174;52.812
3.091;-0.073;52.667
3.042;-0.152;52.535
3.248;1.650;53.089
3.198;0.710;52.958
3.130;0.087;52.777
3.254;1.471;53.111
3.249;1.293;53.098
3.269;1.867;53.160
3.123;3.275;52.788
3.228;1.174;53.072
3.239;2.424;53.121
3.138;3.133;52.856
3.129;3.151;52.853
3.247;2.271;53.173
3.192;1.164;53.069
3.216;2.130;53.206
3.084;0.375;52.848
3.060;0.068;52.781
3.148;2.777;53.027
3.163;1.032;53.070
3.133;0.752;52.990
3.086;0.448;52.862
3.073;0.173;52.826
3.008;3.697;52.649
3.130;2.950;52.984
3.150;2.692;53.039
3.199;2.330;53.175
3.212;2.083;53.210
3.149;1.770;53.158
3.067;3.090;52.977
3.148;2.130;53.230
3.095;2.671;53.088
3.141;2.270;53.219
3.140;1.948;53.215
3.120;1.690;53.159
3.109;1.371;53.130
3.089;1.031;53.081
2.956;3.675;52.708
2.956;-0.072;52.715
3.040;3.173;52.967
3.043;0.732;52.987
2.983;3.452;52.829
3.060;1.283;53.119
3.039;2.954;53.065
3.075;2.229;53.248
3.056;1.829;53.191
3.051;1.730;53.179
3.028;2.730;53.116
3.035;2.629;53.137
3.044;2.548;53.165
3.046;1.670;53.171
3.004;3.028;53.055
2.959;0.534;52.928
2.901;3.653;52.768
2.852;3.872;52.631
2.950;3.377;52.925
3.002;1.031;53.082
2.972;0.930;53.049
2.920;0.565;52.942
2.889;0.274;52.850
2.964;2.849;53.107
2.970;1.331;53.146
2.988;1.888;53.212
2.978;1.630;53.185
2.948;2.971;53.100
2.992;2.521;53.230
2.911;3.354;52.996
2.896;3.427;52.958
2.878;3.490;52.912
2.909;0.932;53.042
2.814;0.034;52.778
2.785;3.835;52.692
2.927;1.462;53.167
2.909;3.061;53.116
2.958;2.281;53.293
2.829;0.405;52.900
2.924;2.569;53.245
2.914;1.930;53.224
2.831;3.474;52.981
2.817;0.552;52.959
2.778;3.666;52.839
2.870;1.229;53.131
2.834;1.224;53.123
2.866;2.072;53.275
2.871;2.168;53.298
2.873;2.249;53.314
2.849;2.662;53.245
2.786;3.463;53.051
2.749;3.588;52.943
2.792;3.375;53.080
2.815;1.762;53.156
2.663;4.035;52.682
2.799;3.308;53.119
2.745;0.631;52.968
2.690;0.139;52.793
2.725;3.648;52.905
2.690;0.234;52.816
2.817;1.970;53.238
2.793;1.869;53.210
2.659;3.934;52.789
2.653;0.074;52.778
2.649;0.233;52.815
2.767;1.881;53.204
2.786;2.671;53.272
2.772;2.826;53.234
2.630;4.013;52.777
2.756;3.130;53.190
2.745;1.331;53.158
2.758;3.028;53.206
2.745;1.430;53.167
2.781;2.488;53.309
2.686;0.851;53.008
2.650;0.432;52.889
2.620;0.175;52.807
2.587;4.137;52.708
2.601;4.073;52.762
2.589;-0.046;52.740
2.580;-0.125;52.708
2.704;2.789;53.255
2.674;1.570;53.166
2.670;1.671;53.160
2.672;3.310;53.171
2.569;0.374;52.830
2.547;0.036;52.772
2.620;0.893;53.029
2.597;0.672;52.948
2.562;3.976;52.857
2.531;4.127;52.795
2.504;-0.170;52.708
2.530;0.279;52.805
2.651;2.369;53.320
2.480;4.251;52.727
2.649;2.430;53.322
2.623;3.189;53.238
2.628;2.929;53.255
2.619;3.271;53.232
2.474;-0.045;52.742
2.572;1.271;53.106
2.545;0.865;53.033
2.576;3.570;53.147
2.459;4.246;52.757
2.457;0.073;52.775
2.439;-0.104;52.729
2.479;3.974;52.927
2.518;1.131;53.082
2.503;3.759;53.032
2.431;0.274;52.788
2.562;2.048;53.274
2.561;3.071;53.279
2.570;2.568;53.311
2.534;1.820;53.184
2.400;-0.204;52.713
2.529;3.589;53.188
2.516;3.628;53.162
2.559;2.229;53.320
2.510;1.431;53.143
2.504;1.325;53.123
2.391;-0.166;52.723
2.434;0.552;52.885
2.479;3.711;53.102
2.413;4.150;52.865
2.418;0.635;52.912
2.436;3.888;53.015
2.382;4.229;52.835
2.499;2.730;53.310
2.483;2.977;53.270
2.481;2.063;53.266
2.454;3.627;53.198
2.470;3.025;53.281
2.382;3.974;52.992
2.304;-0.201;52.724
2.339;4.191;52.876
2.454;2.226;53.319
2.439;2.973;53.270
2.313;4.333;52.803
2.285;-0.165;52.724
2.321;0.610;52.880
2.416;2.828;53.291
2.416;3.085;53.301
2.267;-0.027;52.748
2.368;3.731;53.166
2.341;1.130;53.085
2.336;1.070;53.073
2.237;-0.125;52.734
2.264;4.223;52.891
2.305;0.971;53.061
2.239;4.367;52.808
2.222;0.138;52.752
2.224;4.438;52.770
2.366;2.472;53.355
2.348;3.428;53.308
2.350;3.282;53.320
2.213;0.274;52.772
2.314;3.707;53.222
2.291;1.570;53.185
2.288;1.430;53.187
2.250;3.973;53.043
2.222;4.114;52.959
2.289;3.667;53.237
2.214;0.786;52.934
2.306;2.359;53.319
2.303;3.537;53.317
2.195;4.258;52.887
2.249;1.662;53.181
2.149;4.470;52.766
2.289;2.723;53.357
2.289;2.460;53.356
2.281;2.647;53.346
2.127;-0.025;52.735
2.157;0.646;52.870
2.123;-0.165;52.728
2.232;3.822;53.202
2.208;3.893;53.132
2.143;0.764;52.956
2.232;3.081;53.402
2.224;3.329;53.376
2.228;2.659;53.396
2.223;3.229;53.384
2.214;3.470;53.355
2.086;0.374;52.803
2.211;3.527;53.353
2.195;3.728;53.293
2.065;-0.227;52.736
2.070;4.495;52.759
2.061;-0.165;52.730
2.058;-0.024;52.736
2.141;3.922;53.158
2.143;1.531;53.173
2.146;3.871;53.214
2.138;1.430;53.182
2.052;0.453;52.813
2.110;1.031;53.102
2.054;4.251;52.924
2.121;1.968;53.228
2.044;0.586;52.884
2.034;0.513;52.853
2.157;3.166;53.414
2.156;3.067;53.411
2.150;3.368;53.391
2.152;2.962;53.401
2.004;-0.222;52.739
2.145;3.248;53.406
2.010;0.254;52.796
2.118;3.768;53.294
1.986;-0.306;52.731
2.046;0.993;53.097
2.038;4.011;53.121
2.013;4.147;53.016
2.008;0.765;53.002
2.092;3.007;53.436
2.089;3.228;53.435
2.088;2.628;53.430
1.981;4.289;52.934
2.080;3.468;53.403
2.071;2.429;53.376
2.070;3.671;53.379
2.010;1.131;53.125
2.071;3.382;53.423
1.984;0.884;53.058
1.921;4.520;52.763
2.008;1.386;53.199
2.007;1.572;53.206
1.978;4.057;53.118
1.967;0.962;53.096
2.022;3.167;53.448
2.017;2.867;53.440
1.929;4.130;53.108
1.963;2.188;53.283
1.867;0.173;52.820
1.943;1.969;53.222
1.943;1.469;53.224
1.957;2.288;53.305
1.937;1.531;53.219
1.839;-0.265;52.731
1.925;4.032;53.178
1.929;3.976;53.224
1.912;1.069;53.142
1.882;0.852;53.068
1.897;4.125;53.160
1.937;3.668;53.424
1.937;3.549;53.425
1.895;1.888;53.221
1.882;1.587;53.233
1.804;0.234;52.852
1.872;1.668;53.232
1.795;0.134;52.832
1.913;3.349;53.473
1.906;2.829;53.463
1.825;0.981;53.118
1.886;2.681;53.454
1.873;3.632;53.451
1.795;0.630;53.034
1.761;0.154;52.850
1.868;3.487;53.438
1.872;3.419;53.458
1.844;3.845;53.375
1.711;-0.304;52.722
1.777;4.211;53.186
1.812;2.566;53.412
1.769;1.230;53.174
1.690;-0.234;52.744
1.760;4.273;53.145
1.749;0.851;53.116
1.771;1.629;53.254
1.814;3.077;53.509
1.800;3.427;53.458
1.795;3.726;53.443
1.786;3.807;53.420
1.775;3.849;53.391
1.758;2.447;53.351
1.685;4.515;52.935
1.753;3.947;53.335
1.775;2.958;53.510
1.725;4.088;53.256
1.725;1.570;53.264
1.651;4.644;52.844
1.711;1.328;53.211
1.690;0.888;53.162
1.732;3.388;53.484
1.718;3.784;53.445
1.711;2.727;53.437
1.665;4.290;53.163
1.715;3.425;53.473
1.676;3.972;53.325
1.603;0.186;52.881
1.667;4.028;53.297
1.630;4.431;53.086
1.689;3.628;53.484
1.630;1.182;53.200
1.662;3.366;53.494
1.653;3.427;53.467
1.654;2.882;53.475
1.652;3.267;53.511
1.617;2.558;53.371
1.557;4.526;53.003
1.595;1.929;53.309
1.589;1.669;53.289
1.516;0.077;52.843
1.528;4.609;52.923
1.574;1.349;53.255
1.564;1.130;53.222
1.539;0.605;53.069
1.590;2.801;53.425
1.602;3.088;53.539
1.589;3.364;53.502
1.582;3.646;53.468
1.578;2.858;53.460
1.528;0.749;53.130
1.474;0.015;52.811
1.550;2.585;53.393
1.496;0.513;53.044
1.443;-0.287;52.689
1.528;1.866;53.326
1.519;1.767;53.319
1.506;1.329;53.265
1.500;1.268;53.258
1.435;0.010;52.801
1.488;4.360;53.233
1.530;3.277;53.538
1.529;3.023;53.550
1.482;0.949;53.218
1.504;3.583;53.472
1.492;3.627;53.483
1.479;3.920;53.399
1.481;2.165;53.420
1.471;4.130;53.379
1.485;3.428;53.503
1.374;-0.262;52.690
1.450;1.429;53.325
1.465;3.767;53.490
1.431;4.329;53.285
1.462;3.165;53.561
1.415;0.969;53.226
1.450;2.846;53.530
1.369;4.651;52.936
1.438;2.778;53.475
1.399;4.462;53.186
1.386;0.764;53.154
1.418;2.663;53.424
1.397;4.071;53.391
1.405;2.068;53.484
1.390;1.527;53.365
1.352;4.574;53.067
1.412;2.925;53.557
1.294;-0.065;52.722
1.361;1.128;53.287
1.360;4.373;53.288
1.353;1.049;53.262
1.381;3.323;53.553
1.269;-0.405;52.632
1.377;3.384;53.535
1.338;4.442;53.227
1.269;-0.123;52.686
1.298;0.332;52.949
1.266;-0.225;52.682
1.359;3.527;53.491
1.358;2.626;53.491
1.321;0.828;53.187
1.283;4.724;52.881
1.311;4.504;53.147
1.334;4.165;53.427
1.296;0.663;53.113
1.323;1.681;53.389
1.319;1.367;53.374
1.319;4.028;53.381
1.312;3.928;53.392
1.262;0.525;53.029
1.289;4.408;53.293
1.309;1.826;53.484
1.314;3.085;53.570
1.312;2.946;53.575
1.306;2.366;53.547
1.300;2.777;53.533
1.300;2.522;53.537
1.300;2.184;53.540
1.260;1.022;53.267
1.254;4.223;53.410
1.243;1.269;53.387
1.205;4.627;53.050
1.169;0.033;52.755
1.183;0.295;52.911
1.185;4.725;52.934
1.187;0.502;53.019
1.240;2.277;53.570
1.170;0.270;52.895
1.236;2.126;53.558
1.234;2.819;53.565
1.191;4.428;53.272
1.187;1.187;53.347
1.195;1.625;53.456
1.166;0.761;53.161
1.185;1.426;53.431
1.184;3.870;53.431
1.180;1.567;53.452
1.168;4.326;53.370
1.134;0.622;53.081
1.176;3.026;53.595
1.154;4.044;53.464
1.163;2.526;53.567
1.152;1.528;53.448
1.160;1.968;53.567
1.154;2.727;53.545
1.143;1.463;53.438
1.064;-0.224;52.633
1.137;4.181;53.439
1.144;3.465;53.517
1.106;0.971;53.249
1.124;3.626;53.460
1.084;0.551;53.032
1.129;2.626;53.547
1.103;4.435;53.283
1.076;4.623;53.078
1.096;4.276;53.391
1.085;4.345;53.349
1.101;2.927;53.608
1.094;3.066;53.583
1.091;2.843;53.588
1.091;2.137;53.591
1.023;0.145;52.788
1.043;4.684;53.024
1.089;2.364;53.590
1.034;0.469;52.944
1.067;4.258;53.406
1.069;3.868;53.439
1.071;3.504;53.517
1.042;0.961;53.215
1.064;1.705;53.507
1.035;0.831;53.184
1.051;1.625;53.471
0.983;-0.056;52.660
1.045;1.544;53.457
1.041;3.668;53.454
0.994;0.336;52.887
0.983;0.434;52.913
1.006;1.030;53.244
1.005;4.384;53.339
1.024;2.919;53.604
1.020;2.186;53.594
1.005;3.157;53.554
1.006;2.626;53.563
0.999;2.486;53.584
0.982;4.227;53.394
0.949;4.667;53.007
0.937;4.757;52.963
0.962;3.668;53.435
0.895;-0.224;52.629
0.905;0.326;52.865
0.931;4.432;53.264
0.937;1.567;53.487
0.941;2.785;53.579
0.939;3.127;53.582
0.917;3.830;53.440
0.910;3.822;53.444
0.910;3.766;53.448
0.899;4.326;53.334
0.906;2.027;53.556
0.893;2.465;53.583
0.867;4.472;53.174
0.876;1.867;53.522
0.854;0.848;53.148
0.819;-0.306;52.629
0.845;0.763;53.122
0.830;0.295;52.860
0.871;2.837;53.595
0.840;4.544;53.126
0.865;3.143;53.583
0.809;-0.412;52.598
0.852;2.327;53.577
0.810;0.225;52.820
0.818;4.673;53.028
0.837;4.168;53.372
0.797;4.887;52.701
0.820;0.971;53.172
0.788;-0.263;52.631
0.827;4.070;53.386
0.825;3.970;53.393
0.829;1.626;53.492
0.809;4.440;53.218
0.812;4.348;53.284
0.813;1.927;53.514
0.806;2.926;53.627
0.806;2.885;53.622
0.796;3.528;53.457
0.752;0.050;52.655
0.794;2.566;53.591
0.757;0.353;52.876
0.784;1.667;53.490
0.786;2.366;53.575
0.777;3.245;53.538
0.760;3.421;53.483
0.747;3.945;53.364
0.754;2.725;53.597
0.710;4.880;52.745
0.734;3.688;53.353
0.725;3.759;53.353
0.730;2.859;53.620
0.692;0.474;52.926
0.707;3.570;53.409
0.700;1.150;53.239
0.687;1.548;53.449
0.679;4.415;53.239
0.688;2.125;53.543
0.679;1.401;53.332
0.674;1.261;53.261
0.677;2.564;53.569
0.666;4.349;53.268
0.664;1.678;53.476
0.647;3.745;53.318
0.642;0.931;53.177
0.635;4.771;52.950
0.623;0.770;53.115
0.617;1.906;53.520
0.609;4.350;53.245
0.611;4.038;53.344
0.580;-0.409;52.601
0.599;1.828;53.500
0.585;1.074;53.226
0.576;0.253;52.797
0.571;-0.224;52.616
0.575;0.983;53.196
0.572;2.985;53.605
0.559;1.765;53.494
0.551;4.561;53.120
0.554;4.283;53.264
0.553;4.075;53.340
0.556;2.367;53.559
0.554;2.828;53.596
0.553;2.466;53.547
0.550;2.177;53.536
0.550;2.068;53.539
0.548;2.526;53.534
0.547;2.926;53.612
0.540;3.861;53.312
0.518;-0.311;52.596
0.510;4.688;53.021
0.498;4.289;53.242
0.496;3.426;53.387
0.486;0.109;52.690
0.493;2.786;53.587
0.487;3.629;53.372
0.488;3.117;53.576
0.477;2.176;53.548
0.474;3.785;53.331
0.468;1.329;53.309
0.462;4.065;53.341
0.462;2.327;53.557
0.460;2.078;53.540
0.458;1.269;53.287
0.455;2.787;53.577
0.437;2.628;53.517
0.411;4.760;52.965
0.409;1.979;53.539
0.407;2.806;53.531
0.406;3.769;53.347
0.404;1.004;53.202
0.391;0.373;52.765
0.383;4.534;53.121
0.381;3.387;53.402
0.379;4.273;53.256
0.365;4.372;53.201
0.351;3.086;53.616
0.344;3.427;53.385
0.349;0.035;52.618
0.339;3.166;53.586
0.339;2.425;53.576
0.337;2.724;53.484
0.336;3.523;53.372
0.337;4.451;53.168
0.320;0.615;52.822
0.323;-0.124;52.581
0.309;1.186;53.270
0.311;4.626;53.077
0.308;4.213;53.290
0.307;0.077;52.614
0.297;4.288;53.248
0.289;4.693;53.031
0.275;3.123;53.610
0.291;0.175;52.644
0.276;4.361;53.214
0.269;2.860;53.516
0.273;0.932;53.111
0.265;3.626;53.380
0.258;2.466;53.571
0.258;3.861;53.359
0.266;0.614;52.803
0.264;-0.070;52.566
0.240;2.337;53.570
0.242;3.969;53.321
0.244;4.709;53.027
0.220;1.789;53.454
0.238;0.475;52.717
0.214;3.529;53.440
0.216;4.245;53.277
0.208;1.730;53.428
0.203;2.586;53.547
0.215;4.674;53.049
0.194;3.066;53.612
0.214;4.864;52.856
0.217;0.334;52.664
0.188;0.968;53.099
0.169;3.328;53.524
0.177;4.530;53.131
0.168;1.461;53.359
0.179;0.753;52.936
0.160;2.827;53.497
0.159;4.083;53.292
0.152;1.879;53.484
0.177;0.547;52.720
0.158;4.251;53.264
0.166;4.848;52.906
0.146;3.544;53.463
0.150;4.167;53.279
0.132;3.268;53.558
0.147;4.667;53.049
0.117;4.029;53.304
0.120;4.461;53.187
0.140;-0.261;52.492
0.098;3.327;53.539
0.089;3.466;53.507
0.084;2.938;53.563
0.092;3.949;53.322
0.114;0.587;52.758
0.114;0.389;52.648
0.071;4.376;53.203
0.080;4.816;52.959
0.052;1.929;53.493
0.044;2.529;53.509
0.059;4.490;53.146
0.064;0.845;53.001
0.032;3.666;53.439
0.027;3.367;53.548
0.018;3.470;53.530
0.062;0.277;52.619
0.010;3.165;53.583
0.038;0.805;52.966
0.054;0.136;52.593
0.004;2.257;53.504
0.014;1.032;53.099
0.014;4.573;53.104
-0.011;2.027;53.490
0.029;4.939;52.733
-0.012;3.668;53.441
-0.007;4.228;53.252
-0.002;4.525;53.129
0.007;0.728;52.888
-0.024;1.631;53.410
0.016;-0.122;52.524
0.006;0.427;52.666
-0.038;1.425;53.302
-0.012;0.673;52.826
-0.000;0.074;52.573
-0.055;2.870;53.485
-0.006;0.349;52.637
-0.064;2.726;53.502
-0.078;2.991;53.535
-0.075;2.168;53.479
-0.062;1.349;53.265
-0.058;4.481;53.149
-0.078;1.887;53.437
-0.070;4.169;53.288
-0.055;0.774;52.917
-0.092;2.226;53.472
-0.075;0.865;52.980
-0.057;0.466;52.704
-0.114;3.965;53.366
-0.097;4.733;53.012
-0.061;-0.264;52.451
-0.137;3.165;53.552
-0.129;3.868;53.406
-0.137;3.606;53.511
-0.119;4.473;53.152
-0.130;4.630;53.075
-0.176;2.684;53.490
-0.162;4.271;53.241
-0.143;4.811;52.961
-0.156;1.149;53.119
-0.130;5.009;52.703
-0.187;2.528;53.438
-0.128;0.267;52.623
-0.209;3.571;53.532
-0.179;1.230;53.140
-0.178;4.755;52.998
-0.208;1.533;53.253
-0.176;4.969;52.791
-0.245;3.360;53.561
-0.241;3.714;53.485
-0.178;5.030;52.707
-0.179;0.353;52.667
-0.233;1.728;53.299
-0.190;0.507;52.751
-0.206;4.891;52.907
-0.264;2.729;53.461
-0.263;2.645;53.446
-0.263;2.069;53.360
