H;V;PM
1.685329;2.313228;37.497090
1.270937;3.507681;37.302864
0.467346;4.575647;36.929492
1.244629;3.545729;37.292626
2.058494;0.234443;37.673714
0.650856;4.342942;37.017089
1.353923;3.105237;37.344870
1.873356;1.680742;37.589651
2.031477;-0.083243;37.661956
2.048504;1.019495;37.671781
1.723293;2.152788;37.521077
1.289203;3.381058;37.318520
1.743440;2.114427;37.531202
1.194088;3.621457;37.273938
0.779718;4.197593;37.082256
1.295297;3.309124;37.322290
0.667675;4.317100;37.030137
0.832662;4.128890;37.107283
0.565055;4.459356;36.984071
1.015669;3.921062;37.195334
2.054518;0.810091;37.679818
2.037857;0.246157;37.673917
1.903365;1.542804;37.611340
0.837411;4.105423;37.117145
1.410054;2.974604;37.384841
2.009905;-0.064773;37.665159
0.991636;3.927602;37.192218
1.818541;1.774807;37.579546
1.935400;1.272879;37.635155
1.946530;-0.189872;37.639497
2.024389;0.265761;37.676331
1.098439;3.762435;37.244515
1.257065;3.446475;37.321489
1.491334;2.826777;37.432560
2.012216;0.071602;37.675690
2.015248;0.235803;37.676753
1.334418;3.068131;37.360369
0.518264;4.455345;36.980805
2.046464;0.695200;37.692742
1.790897;1.948158;37.573483
1.644332;2.261414;37.505785
1.621689;2.312696;37.498363
1.172684;3.575985;37.288985
1.996497;0.415566;37.675864
1.986123;0.353258;37.671914
1.987854;0.127604;37.675924
0.733497;4.179330;37.092164
0.421801;4.523556;36.947667
1.020903;3.858677;37.227196
2.011230;0.873739;37.689072
1.256924;3.276073;37.337818
1.829012;1.626472;37.605934
1.367432;2.969691;37.390352
1.840023;1.483064;37.611722
1.888777;1.269492;37.635132
1.917321;-0.166655;37.649102
1.969310;0.363585;37.675076
1.829908;1.579884;37.609329
0.226134;4.685795;36.861654
0.523630;4.385159;37.002746
1.986689;0.500623;37.688024
1.123048;3.599672;37.286104
1.539198;2.496638;37.481157
1.767066;1.762111;37.588050
1.756344;1.798454;37.584568
1.971012;0.236960;37.682031
1.680385;2.069281;37.550035
1.291148;3.086261;37.357886
1.618085;2.171251;37.522749
1.223878;3.288749;37.339742
1.928104;-0.076356;37.668294
1.985022;0.727961;37.697301
0.380951;4.518377;36.948748
1.730513;1.854087;37.583098
1.587598;2.179521;37.518790
1.932845;0.091113;37.682059
1.471095;2.673045;37.467357
1.011900;3.746771;37.254741
0.451650;4.378535;36.993526
1.877083;1.172166;37.659688
0.775407;4.058897;37.146214
1.533680;2.389269;37.499119
1.798726;-0.246901;37.624215
1.709225;1.909723;37.582849
0.703966;4.126975;37.114775
0.620288;4.214765;37.075900
1.517478;2.439021;37.495603
1.958033;0.668687;37.701184
1.955780;0.613313;37.700613
1.214008;3.218355;37.356820
1.881308;-0.088345;37.667533
1.493132;2.520574;37.488712
1.437070;2.725824;37.463361
1.797470;1.310219;37.633627
1.716701;1.739451;37.597029
1.752614;1.563149;37.612589
0.679951;4.135100;37.113584
1.148889;3.443922;37.333801
1.889156;0.270378;37.681885
0.790428;4.002280;37.167850
1.938473;0.797360;37.704688
-0.133543;4.739694;36.738986
0.317057;4.492483;36.949392
0.157194;4.649159;36.872708
1.206523;3.164070;37.366612
1.857955;1.130654;37.669837
1.939917;0.850506;37.707046
0.393968;4.406046;36.987552
0.466404;4.306177;37.021348
1.793632;-0.214309;37.642496
1.728626;1.446904;37.610726
1.621234;1.980693;37.562491
1.539718;2.153326;37.525236
1.340498;2.846186;37.433195
1.507626;2.289497;37.511163
1.760432;-0.249763;37.630271
1.024818;3.620840;37.288884
0.261337;4.534225;36.932029
1.656790;1.865243;37.583052
1.101996;3.489228;37.324807
1.912085;0.538974;37.702566
1.871530;0.038194;37.684090
1.866931;1.052400;37.682081
1.651975;1.943101;37.580645
1.732027;1.363042;37.619713
1.049754;3.571442;37.302851
0.200946;4.584486;36.907837
1.348033;2.820506;37.440876
0.287761;4.495445;36.946773
1.917164;0.897748;37.707838
1.126657;3.397278;37.339637
0.427133;4.328050;37.013388
1.744547;-0.258812;37.626154
1.423258;2.645202;37.478566
1.711586;1.509778;37.614165
1.670163;1.774909;37.595107
1.816863;1.148284;37.663737
1.306159;2.875115;37.426177
0.926371;3.778250;37.248679
1.401417;2.691439;37.470482
1.786539;-0.193317;37.651809
1.727813;-0.271159;37.619771
1.821775;-0.113884;37.666954
1.387986;2.723210;37.466108
1.805875;1.170885;37.660438
1.617545;1.910194;37.575202
1.816030;1.129534;37.668844
1.515725;2.140951;37.528990
0.926902;3.753024;37.256319
1.685675;1.654438;37.610124
1.805427;-0.113340;37.666591
0.009657;4.666707;36.824864
0.643066;4.116617;37.125896
1.366282;2.739057;37.465106
1.721500;1.302132;37.630010
1.560687;2.011791;37.554915
1.146418;3.212758;37.362904
1.692134;-0.277270;37.617459
1.849195;0.165578;37.691444
1.682141;-0.290453;37.614120
1.815291;-0.071700;37.676346
0.927389;3.724783;37.262798
0.555803;4.197372;37.089609
1.685838;1.578630;37.618764
1.838212;0.125263;37.689946
1.328214;2.801325;37.451365
0.120756;4.587834;36.886277
1.829584;0.067893;37.688649
1.629385;1.780926;37.595889
0.458173;4.254554;37.051073
1.877292;0.730389;37.714353
1.260599;2.869517;37.427414
0.906588;3.707468;37.265975
1.865393;0.610716;37.713529
1.862281;0.501167;37.711573
1.349879;2.696541;37.475279
1.560105;1.910754;37.573625
1.726032;-0.217743;37.650933
1.162131;3.108322;37.388107
1.057535;3.387181;37.340176
0.573290;4.151198;37.116326
1.422526;2.489083;37.512174
1.719016;1.151029;37.651994
1.432201;2.405923;37.518871
1.014456;3.490661;37.323944
1.678954;-0.254806;37.634977
0.892105;3.679419;37.270242
1.856110;0.792196;37.721358
1.799876;0.236479;37.696359
1.361583;2.629526;37.490171
1.677498;1.233755;37.637975
-0.106642;4.674250;36.808052
-0.239669;4.728702;36.747237
1.154757;2.973344;37.399937
1.623368;1.422062;37.619403
0.791374;3.825828;37.230551
0.294136;4.370021;37.000018
1.304599;2.716860;37.474191
1.786013;0.221428;37.697717
1.725262;1.078071;37.670888
1.574921;1.735092;37.607649
0.145210;4.500337;36.940546
1.551140;1.816131;37.596160
1.664918;1.145671;37.650927
1.424230;2.149148;37.543910
0.214898;4.413637;36.980991
0.975682;3.420147;37.335226
1.798299;0.552605;37.720292
0.895020;3.568295;37.298465
1.619012;1.220265;37.638207
0.020946;4.571836;36.898053
1.763031;0.936219;37.709256
1.794579;0.846985;37.725759
1.721034;0.982002;37.691306
0.590298;4.023302;37.164098
0.811855;3.672592;37.267774
0.560303;4.059160;37.151116
0.404371;4.171719;37.079053
1.216009;2.759475;37.456790
1.689054;1.014012;37.677572
1.575424;1.590017;37.625779
1.548112;1.723881;37.613732
1.373741;2.387112;37.533674
1.728638;0.068291;37.699244
1.089049;3.092472;37.401756
1.167179;2.830150;37.439627
-0.158903;4.658114;36.819003
1.345676;2.507252;37.523947
1.434514;2.025848;37.566373
1.777900;0.794696;37.726062
0.359220;4.236220;37.064050
-0.089558;4.602991;36.856781
0.679736;3.852864;37.215268
0.811783;3.643755;37.277833
0.643822;3.913054;37.199960
1.616329;1.138944;37.652594
-0.401785;4.706402;36.712154
1.562133;-0.304497;37.629017
1.763139;0.840227;37.723190
0.571189;4.009910;37.167027
0.989376;3.244200;37.362045
1.740348;0.291088;37.714253
0.937021;3.392262;37.339808
1.545106;1.675953;37.623323
1.543788;1.341773;37.622596
1.103625;2.929503;37.418453
0.676835;3.830108;37.220059
1.375483;2.221966;37.546750
1.443106;1.915711;37.578078
0.754080;3.712090;37.257854
1.539000;1.513427;37.623643
-0.031256;4.559223;36.891856
1.415121;2.028027;37.567388
1.704126;0.095099;37.702135
1.641044;0.997105;37.672510
1.362480;2.256762;37.544926
1.647622;0.958784;37.677199
1.690274;0.058458;37.697245
0.254002;4.299819;37.028259
0.132534;4.427554;36.973634
1.515343;1.455251;37.618843
1.185709;2.730833;37.465009
1.660248;-0.052820;37.687110
-0.332385;4.698733;36.760144
0.201063;4.352096;37.008848
-4.555425;0.706875;37.077008
1.724652;0.576396;37.720132
1.286083;2.575172;37.514441
1.580277;-0.258170;37.652025
1.526184;1.623869;37.629790
0.331071;4.211103;37.072960
1.706964;0.810610;37.715616
0.264626;4.250260;37.042291
1.569617;1.148932;37.652862
1.125921;2.811049;37.445778
-0.152550;4.592192;36.849725
1.725438;0.652237;37.725395
1.671160;0.208705;37.701949
1.699722;0.270507;37.715438
1.503311;1.672866;37.622362
0.380657;4.119886;37.095969
1.706473;0.781097;37.719955
0.603202;3.873416;37.208304
0.837448;3.445483;37.318468
1.327219;2.289886;37.548148
1.573684;1.092919;37.662948
1.281270;2.517729;37.526751
0.886908;3.357705;37.343783
0.971271;3.151911;37.383301
1.053129;3.012923;37.421063
1.188848;2.665824;37.487023
1.419459;1.832790;37.598015
1.023731;3.074470;37.414985
1.475033;1.341542;37.624544
1.056881;2.902878;37.432918
1.532875;1.114681;37.656209
0.604462;3.797808;37.222613
1.290685;2.401878;37.542963
1.232920;2.554214;37.517473
0.888989;3.301484;37.357244
1.562169;1.021102;37.671529
-0.071710;4.490596;36.910888
-0.488203;4.700166;36.716823
0.717893;3.638185;37.279736
0.059430;4.415077;36.972670
0.502070;3.951685;37.180040
1.443166;1.689069;37.619907
0.797548;3.433072;37.318863
-0.342749;4.658296;36.790733
1.377450;1.880874;37.595796
1.004449;3.015258;37.422456
1.059452;2.825665;37.447428
-0.287949;4.617383;36.822593
1.641657;0.712635;37.722375
1.674508;0.441925;37.737331
1.431595;1.333152;37.625721
1.595329;0.854360;37.702814
1.377043;1.806669;37.602190
1.593739;0.092546;37.702781
1.528938;-0.034665;37.675028
1.537045;-0.193552;37.680727
0.257908;4.148750;37.085094
1.629655;0.298995;37.722706
1.272221;2.266031;37.560737
-0.529517;4.685706;36.720881
0.853657;3.266775;37.366508
-0.113397;4.459880;36.915945
-0.035566;4.409325;36.953337
-0.517880;4.677215;36.732003
0.014517;4.383723;36.978937
0.160570;4.232553;37.048180
0.704057;3.507515;37.302392
1.434527;-0.315118;37.644024
0.548435;3.741159;37.231242
0.986377;2.900068;37.436339
0.803108;3.283709;37.351438
-0.549949;4.680333;36.720953
-0.502200;4.664635;36.746074
1.046814;2.761878;37.465515
1.513194;-0.061881;37.681689
1.608486;0.636337;37.728380
1.593254;0.266143;37.721683
0.212265;4.158009;37.077119
1.516768;-0.175650;37.685721
1.133173;2.595188;37.507239
1.377092;1.682710;37.621137
-0.203710;4.499749;36.887364
0.221884;4.136790;37.087177
1.440492;1.172219;37.656015
1.599864;0.552669;37.729757
0.286452;4.066469;37.118721
1.579760;0.694144;37.723072
0.688968;3.475071;37.307782
0.994771;2.833123;37.451758
0.944207;2.954519;37.427925
1.206647;2.399827;37.550044
1.437527;1.133999;37.658562
0.343966;3.997846;37.150141
0.662201;3.566147;37.297255
1.474371;1.017109;37.676274
0.681274;3.499281;37.306682
1.578484;0.636368;37.725797
1.599687;0.415627;37.735915
1.567374;0.243599;37.721609
0.480940;3.793112;37.214574
1.411278;1.247392;37.648446
-0.551367;4.666242;36.734225
-0.530269;4.656413;36.744904
1.429751;1.158063;37.657438
0.880067;3.103284;37.400410
1.583762;0.576696;37.729434
0.688063;3.443411;37.312709
-0.509043;4.648603;36.756967
1.416435;-0.299182;37.652900
1.579607;0.290058;37.729536
0.326559;3.994902;37.144103
1.471326;0.957053;37.678264
0.564745;3.675925;37.255719
0.695615;3.417552;37.316976
0.814921;3.210454;37.373850
0.994306;2.806576;37.457352
-0.205823;4.471003;36.898101
1.417985;1.139678;37.655584
0.838250;3.158626;37.385039
0.426525;3.876141;37.194274
1.568590;0.271281;37.727174
0.257309;4.078240;37.118510
1.579139;0.530117;37.731956
1.270083;2.086439;37.587572
1.314237;1.831751;37.609314
0.381399;3.958799;37.173592
1.131876;2.540283;37.525119
1.354189;1.573349;37.628053
0.105069;4.251514;37.047413
1.155670;2.465806;37.537176
1.303489;1.912466;37.606366
1.478705;0.926932;37.686613
-0.096695;4.379015;36.952676
1.516855;0.847559;37.706079
0.923646;2.953774;37.429772
1.024192;2.723000;37.476991
-0.302075;4.531458;36.858260
1.425740;-0.261546;37.665766
0.133863;4.199874;37.062698
0.427479;3.847069;37.200514
1.004888;2.758065;37.468852
1.573423;0.381250;37.735285
1.154686;2.432934;37.540025
0.038217;4.297850;37.019393
1.449438;0.959394;37.677760
0.609748;3.610749;37.288245
0.278400;4.020776;37.132385
0.401492;3.892074;37.191042
0.830295;3.136114;37.391398
0.868128;3.076106;37.409167
1.270278;1.974430;37.597440
1.335273;1.420906;37.628743
-0.332992;4.541189;36.848856
1.443899;0.990650;37.678800
0.513643;3.691547;37.244855
1.006083;2.732398;37.475189
1.178003;2.352450;37.556581
0.115188;4.216789;37.061803
-0.255543;4.473174;36.889914
-0.536372;4.626457;36.759637
0.647341;3.489335;37.309751
1.443016;-0.215707;37.683211
1.138719;2.439999;37.541253
1.398907;1.080493;37.662877
1.536398;0.560793;37.729653
0.247642;4.053000;37.127133
1.239793;2.071453;37.590704
0.619541;3.562959;37.301548
0.396261;3.857080;37.198302
1.520269;0.709251;37.723266
-0.490965;4.609139;36.785763
1.546727;0.445010;37.736169
1.517792;0.645207;37.724599
0.684905;3.298350;37.335143
0.407460;3.823831;37.207163
0.120123;4.187449;37.072723
1.141893;2.414375;37.549317
0.857627;3.041046;37.418071
0.322245;3.955188;37.167704
0.233824;4.063698;37.125112
1.439714;0.895565;37.691500
1.432982;0.932784;37.686644
0.987828;2.717674;37.480459
0.692798;3.262283;37.343864
-0.604817;4.632101;36.739223
1.358749;1.172276;37.654189
1.450909;0.868314;37.699043
-0.010461;4.281797;37.017209
0.096071;4.195891;37.068624
1.306128;1.343897;37.632338
1.455746;-0.070750;37.703612
1.518650;0.290995;37.734105
1.283701;1.659074;37.625769
1.391327;0.977832;37.675852
1.257096;1.849193;37.613778
-0.104843;4.321322;36.980500
-0.342677;4.498397;36.868320
1.285189;1.566338;37.630707
1.155934;2.255272;37.573381
1.455239;0.069639;37.710990
1.329503;1.159480;37.654268
1.020114;2.578470;37.510331
1.261932;1.719314;37.622992
1.432980;-0.103762;37.704974
1.262907;1.685885;37.624825
-4.425089;0.533859;37.136290
-0.449449;4.540991;36.830366
0.331463;3.886860;37.194341
0.256527;3.938380;37.158360
1.026998;2.518098;37.522342
-4.142573;0.491807;37.250493
0.803503;3.043120;37.419655
-0.035228;4.236882;37.028968
0.917629;2.797815;37.476560
0.612076;3.384489;37.332407
1.369786;0.927306;37.686565
1.171910;2.087148;37.595715
1.412525;0.832985;37.709791
1.298342;1.051932;37.658650
0.528693;3.555237;37.302604
1.438907;0.226394;37.725931
1.193392;1.910091;37.612749
1.271098;1.221181;37.650728
0.153765;4.035268;37.127846
1.231115;1.586148;37.634395
1.408469;0.117734;37.723118
0.225649;3.925365;37.165956
1.444938;0.506091;37.738256
1.245232;1.278807;37.646207
1.236413;1.448099;37.639791
1.329246;-0.228590;37.683293
-0.465199;4.491915;36.848358
1.420500;0.697097;37.727098
-0.092786;4.226132;37.022884
1.028259;2.429413;37.546515
-0.708764;4.593015;36.736236
0.458032;3.598400;37.281528
1.255814;-0.306143;37.655767
-0.612191;4.561823;36.782763
1.376272;0.801830;37.711414
1.255506;1.161832;37.655515
-0.412984;4.441835;36.878463
1.221250;1.534654;37.640505
0.430714;3.617269;37.272369
0.907851;2.677928;37.494749
1.099496;2.176306;37.588390
1.168480;1.834418;37.616708
-0.251638;4.327042;36.954810
1.365036;-0.085459;37.709485
0.885524;2.779852;37.486407
-0.378209;4.408220;36.897893
0.343042;3.723093;37.232737
1.163398;1.757523;37.617700
1.399102;0.640734;37.727566
1.436195;0.333730;37.745297
-0.714922;4.583196;36.741828
1.064262;2.276948;37.574972
1.246367;1.051750;37.660459
1.259153;0.955370;37.668844
1.347028;-0.112549;37.708744
1.431667;0.420896;37.747699
0.562012;3.353309;37.343005
0.280667;3.795189;37.210602
1.048614;2.290054;37.571054
1.385321;0.191845;37.729366
0.776672;2.940351;37.445799
1.127293;1.971194;37.609057
0.067170;4.046220;37.117794
0.932195;2.546960;37.520852
1.122610;1.932399;37.610536
0.781426;2.920618;37.452574
0.721532;3.041106;37.424216
1.227377;1.067551;37.660276
0.571078;3.273506;37.355394
1.325484;0.823913;37.707898
0.892819;2.631731;37.506610
-0.399279;4.378980;36.905640
1.387119;0.259365;37.736463
1.073469;2.167274;37.590497
1.344963;0.780884;37.720050
1.186459;0.924346;37.673569
0.986244;2.402465;37.551888
1.231783;0.863843;37.695047
-0.159875;4.222575;37.018733
1.277698;-0.227705;37.688447
-0.007574;4.093731;37.090341
1.209438;1.229908;37.658192
1.358277;0.683781;37.730370
0.020418;4.061543;37.106639
1.132327;1.715160;37.625242
1.065812;2.092785;37.595425
-0.576357;4.470706;36.828460
1.207145;1.205314;37.660586
-0.626461;4.506764;36.805072
1.185916;1.367312;37.650061
-0.288969;4.293164;36.963531
1.145991;1.658203;37.632814
1.179824;1.482787;37.648731
1.288759;-0.167016;37.699480
0.284808;3.710345;37.232611
-4.552736;0.381479;37.075655
1.360521;0.200468;37.734833
0.231012;3.800087;37.208566
-0.714554;4.528494;36.767394
0.361726;3.623763;37.271448
1.349014;0.636507;37.732875
-4.126100;0.445679;37.258086
-0.317309;4.294039;36.957866
1.177385;0.976870;37.665533
0.814548;2.748376;37.493540
0.135497;3.889015;37.177103
1.331638;0.535337;37.737857
0.083360;3.937374;37.154649
1.290520;-0.008802;37.716752
1.241030;-0.197698;37.694143
0.667125;3.038217;37.427280
0.748337;2.868878;37.466976
0.554472;3.207483;37.376824
-0.613427;4.436678;36.833314
0.817036;2.664693;37.501013
-0.152284;4.139144;37.050852
1.058747;1.937438;37.614868
-0.225676;4.191850;37.019970
0.673403;2.984040;37.439762
0.503520;3.280448;37.362033
1.319115;0.303721;37.741710
0.356974;3.562660;37.293171
-4.438204;0.674838;37.128906
-0.209637;4.174290;37.030101
-0.590146;4.406566;36.852049
1.233515;-0.167966;37.703280
0.189580;3.767441;37.218262
0.767494;2.761608;37.487375
0.906608;2.380786;37.552931
-0.091229;4.060331;37.088995
0.958329;2.262888;37.580170
0.063865;3.889492;37.163289
0.936819;2.317999;37.570498
0.775124;2.687390;37.496075
1.136825;1.306656;37.664721
1.297198;0.259080;37.740781
1.080903;-0.318902;37.644654
-0.504631;4.321812;36.905359
-0.754684;4.469081;36.790374
0.442928;3.366087;37.353362
1.274670;0.413643;37.742378
0.005350;3.903646;37.151724
0.580582;3.067085;37.421645
0.813934;2.546164;37.530123
-0.847783;4.518898;36.756310
1.002567;1.825768;37.618308
1.040323;1.651025;37.636457
1.064492;1.538033;37.649157
0.709311;2.777631;37.483138
1.047031;-0.334804;37.641341
-0.868346;4.542950;36.748131
0.188212;3.676774;37.241352
-0.446814;4.246610;36.945930
0.975925;2.050354;37.610337
0.305737;3.517607;37.298143
0.992176;1.967254;37.618718
1.226450;0.092865;37.727898
0.605008;2.993344;37.438600
0.994481;1.938313;37.620896
-0.033454;3.944043;37.142490
0.844447;2.407719;37.552897
-0.578666;4.330132;36.888443
-0.267284;4.125317;37.034426
0.066394;3.796742;37.192475
1.152441;-0.201677;37.698467
1.228105;0.517833;37.733333
0.546880;3.093597;37.416786
0.154592;3.721945;37.235355
0.469617;3.212895;37.381426
-0.032280;3.930677;37.147280
0.173044;3.667400;37.243175
0.993760;1.688269;37.626823
-0.108942;4.006714;37.112300
1.066170;1.361054;37.661219
1.018613;-0.341993;37.639174
0.261381;3.538356;37.285467
0.916970;2.156850;37.593605
-0.238549;4.091719;37.053905
1.178892;-0.106309;37.715246
0.632067;2.878520;37.460609
1.223574;0.173797;37.736862
0.308743;3.487729;37.311057
1.183188;0.012241;37.719321
0.024992;3.825540;37.179561
0.921391;2.130162;37.598995
1.216484;0.439191;37.737639
0.006896;3.834861;37.172859
-0.362310;4.154763;37.000881
0.997401;-0.347014;37.634859
1.199145;0.092712;37.728953
0.100255;3.739253;37.218566
-0.872494;4.522087;36.767846
1.212993;0.605950;37.738700
-0.582214;4.308404;36.900904
1.202203;0.148184;37.734292
0.399436;3.371035;37.360511
-0.759353;4.433247;36.824560
0.868228;2.294727;37.579849
0.319047;3.464404;37.325113
0.947652;1.797585;37.618637
1.217935;0.401456;37.744951
0.038392;3.784543;37.195334
0.479387;3.149695;37.400599
1.077781;1.037849;37.679307
1.055538;1.336632;37.669139
0.944825;1.855163;37.619310
0.941977;1.914551;37.618540
1.186307;0.120672;37.731186
-0.354608;4.133337;37.013730
0.127225;3.710506;37.237583
0.956060;1.707140;37.624770
0.741968;2.581160;37.525576
0.451616;3.192443;37.390022
1.217285;0.705423;37.744326
0.222338;3.525005;37.282564
0.663085;2.744392;37.489365
-0.039735;3.853489;37.161315
0.712374;2.624746;37.513824
-0.227598;4.045424;37.075069
0.775459;2.493091;37.542713
-0.500552;4.231115;36.947226
0.409521;3.304289;37.372797
1.067364;1.011985;37.678649
1.191249;0.421391;37.739161
0.194064;3.561370;37.272609
0.502541;3.094537;37.417862
-0.249604;4.054010;37.066786
1.189368;0.178823;37.738023
-0.640947;4.343235;36.884802
0.935148;1.768566;37.619824
1.017202;1.422745;37.657654
0.482574;3.124531;37.410094
0.090567;3.702332;37.227963
0.990238;1.564137;37.646474
0.808978;2.370000;37.562861
0.772784;2.461569;37.546215
0.927977;1.967582;37.618525
1.191491;0.640104;37.741462
0.921602;1.850258;37.616965
0.861142;2.204836;37.588097
0.659665;2.718141;37.495001
0.324105;3.442956;37.338447
0.923807;1.885814;37.618870
-0.034482;3.827384;37.171726
0.925686;1.792837;37.619974
0.636124;2.756933;37.485611
0.536339;2.985372;37.439004
0.876410;2.148058;37.597837
0.047277;3.739228;37.211228
-0.703888;4.386592;36.863358
0.567103;2.899832;37.453900
1.009559;1.367040;37.660877
1.161428;0.517801;37.731599
0.508951;3.053359;37.427795
0.774222;2.434160;37.551417
0.619805;2.775917;37.479719
0.146657;3.632119;37.258090
-0.247789;4.031934;37.075702
1.171942;0.672303;37.737913
1.059204;0.957243;37.677910
0.770951;2.389136;37.556479
-0.560386;4.258224;36.935449
0.045236;3.711355;37.219454
0.914947;1.683422;37.625193
0.982416;1.479064;37.657014
0.383522;3.248330;37.378151
0.897188;1.972554;37.619096
0.488865;3.040315;37.429402
0.818727;2.257216;37.583142
0.572639;2.784585;37.469429
0.982058;-0.310403;37.663005
1.020976;1.289975;37.679263
-0.267671;4.019056;37.082862
-0.707942;4.373307;36.878840
1.071324;-0.180156;37.709663
1.077442;-0.135013;37.714072
1.117223;0.125664;37.732887
0.421440;3.127509;37.408625
1.105986;0.693749;37.729786
0.702444;2.430206;37.555680
-0.810250;4.432971;36.835478
0.261837;3.406227;37.339122
0.945287;1.436900;37.657366
1.093763;0.495474;37.728928
0.863216;1.735215;37.622472
1.065346;-0.043664;37.718749
0.053800;3.623136;37.247548
0.505886;2.845168;37.457845
0.787001;2.175556;37.590136
1.130859;0.273545;37.749852
-0.120920;3.850197;37.165619
-0.704431;4.355215;36.895333
0.993680;1.179699;37.687706
0.542839;2.706185;37.478196
0.547841;2.681932;37.482614
0.887027;-0.322162;37.642211
-0.592229;4.241036;36.951826
-0.280018;3.983558;37.098836
0.156981;3.452000;37.304089
1.021568;-0.113414;37.714319
0.972637;1.038716;37.693192
0.744406;2.222793;37.585577
0.524815;2.671996;37.482721
0.962782;1.136351;37.687584
0.501112;2.714683;37.472746
-1.053896;4.596986;36.748246
0.299315;3.208533;37.379418
0.007740;3.619768;37.243550
0.252546;3.302347;37.358147
0.800836;1.965126;37.614223
0.821231;-0.354705;37.624208
1.016442;0.768315;37.714664
1.023788;0.010015;37.721875
0.829305;1.632145;37.630936
1.041805;0.698666;37.730043
1.086746;0.242165;37.750485
0.916864;1.354657;37.675730
0.437240;2.863829;37.450375
-0.097048;3.725259;37.201129
-0.510221;4.148342;37.006528
0.762575;2.083596;37.602762
0.798405;1.884578;37.619877
1.037937;0.438462;37.731381
-0.885770;4.455974;36.833811
0.144490;3.412929;37.315129
-0.946520;4.508354;36.806808
0.808687;1.765349;37.626010
0.890598;1.361614;37.674147
0.597954;2.563699;37.530329
0.978822;-0.187964;37.708591
-0.096449;3.680998;37.209485
0.812674;1.598743;37.634207
-0.320933;3.979875;37.105693
1.013527;0.491289;37.729202
0.201639;3.284936;37.350920
-0.459906;4.087305;37.042807
0.783951;1.833771;37.623637
0.723034;2.118285;37.596263
0.873867;1.402502;37.667122
1.008115;0.119033;37.729731
0.249697;3.184319;37.376264
0.691375;2.196899;37.584462
0.808767;1.541784;37.638813
0.932292;1.241869;37.698260
0.439866;2.755926;37.468376
0.946201;-0.196624;37.706350
0.204486;3.223824;37.360042
-0.665645;4.252417;36.953746
0.922118;1.207453;37.696603
-1.099106;4.599281;36.759430
-0.120748;3.651478;37.211462
0.922301;0.935293;37.699667
0.754094;1.887185;37.622076
0.311974;3.056311;37.416997
0.101286;3.402718;37.319597
1.016338;0.332403;37.746543
0.975130;0.694695;37.727636
-0.474672;4.078601;37.051697
0.572968;2.491565;37.541685
1.013410;0.236762;37.747448
0.055268;3.447624;37.300621
-0.164298;3.769667;37.198995
0.633621;2.390210;37.562475
0.962228;0.113902;37.726176
0.333924;2.980649;37.433275
0.896966;1.013817;37.696945
0.900054;1.219013;37.697844
-0.297207;3.908628;37.141342
0.806103;-0.307504;37.654397
0.739210;1.854737;37.624532
0.910304;-0.193461;37.704985
0.231178;3.125808;37.387851
0.970702;0.422348;37.733263
0.921968;0.845201;37.710388
0.389783;2.806754;37.463618
0.369222;2.868061;37.453708
-0.333332;3.942226;37.125983
0.451121;2.631813;37.492801
0.898021;1.243369;37.700115
0.952831;0.662691;37.726885
0.568861;2.442049;37.550795
0.936704;0.756535;37.722187
0.668590;2.090608;37.597245
0.419312;2.692610;37.481028
0.685217;2.038737;37.605882
-0.682116;4.232875;36.969085
0.238410;3.101974;37.398015
0.342331;2.899544;37.447176
0.944365;0.502476;37.728306
-0.080273;3.566742;37.251366
-0.653070;4.199071;36.985057
-0.119148;3.601788;37.234398
0.758846;1.518992;37.643583
-1.174442;4.614856;36.742069
0.916760;0.090070;37.717634
-0.179236;3.743263;37.209617
0.718685;1.806404;37.627737
0.889181;-0.168026;37.707871
0.732694;1.600588;37.635551
0.814014;-0.264135;37.675032
0.270592;2.993891;37.421385
0.962303;0.223297;37.744540
0.139917;3.215936;37.363339
-0.136018;3.584240;37.235938
0.721711;1.564325;37.636571
0.939539;0.199885;37.739366
-0.013432;3.437873;37.295299
-0.928714;4.421248;36.871333
0.074527;3.304130;37.338673
-0.327734;3.872277;37.155440
0.739971;1.449418;37.653906
0.802511;1.194909;37.688256
0.802149;1.288919;37.685530
0.479942;2.486846;37.536764
0.612169;2.083740;37.600547
-0.222456;3.600584;37.212489
0.818382;-0.191307;37.698388
0.876970;0.675363;37.727223
0.674441;1.651333;37.633904
0.643911;-0.361099;37.621316
0.829527;-0.115292;37.709860
0.862232;0.144298;37.725606
0.728872;-0.296254;37.663125
0.774440;1.175806;37.686417
-0.890245;4.359350;36.908409
0.331935;2.730052;37.480182
0.710393;1.409878;37.657105
0.860115;0.525994;37.727162
0.799347;0.992201;37.699589
0.113980;3.122725;37.380340
0.854872;0.636944;37.726799
0.857862;0.663232;37.728213
0.639515;1.826950;37.626829
0.877624;0.250743;37.739821
-0.261011;3.584689;37.210496
0.849558;0.480227;37.728873
0.780265;1.013223;37.697447
-0.028959;3.337076;37.321210
0.610990;1.949050;37.619497
0.008295;3.264552;37.340357
0.098803;3.104512;37.381438
0.258778;2.849711;37.457291
0.652026;1.592176;37.640749
0.729387;-0.249121;37.677198
-0.211708;3.550930;37.238085
0.809881;0.036429;37.716722
0.849779;0.391204;37.735217
-0.699546;4.161812;37.013734
-0.878210;4.317527;36.930458
